T,wCO2,rho_s,rho_fl,mu_fl,wC_s,wC_fl,wMg_s,wSi_s,wH_s,Dolomite,Antigorite,Talc,Magnesite,Chlorite,Orthopyroxene,Olivine,"q,tc-ds633","cor,tc-ds633","mt,tc-ds633","hem,tc-ds633","lime,tc-ds633","cc,tc-ds633"
869.068367346939,36,2990.35653973768,1080.63264377565,-435813.838307319,0.0531222789433063,0.0328216555718527,0.180182114643231,0.160076411108255,0.00315342547604312,0.0298112065311191,0,0.401280275443745,0.350583477703561,0.0882127753357971,0,0,0.0896747754734228,0,0,0.0404374895123554,0,0
869.068367346939,39,2990.35653973768,1080.63264377565,-435813.838307319,0.0531222789433063,0.0328216555718527,0.180182114643231,0.160076411108255,0.00315342547604312,0.0298112065311191,0,0.401280275443745,0.350583477703561,0.0882127753357971,0,0,0.0896747754734228,0,0,0.0404374895123554,0,0
869.068367346939,42,2983.41475459634,1083.63809240814,-434974.051022108,0.0594758684736895,0.0382988974224077,0.175781199210974,0.156166573833997,0.00267254266798066,0.0290109044735046,0,0.300931722380045,0.395175162368148,0.0895809934649761,0,0,0.145942984554857,0,0,0.0393582327584689,0,0
869.068367346939,45,2983.41475459634,1083.63809240814,-434974.051022108,0.0594758684736895,0.0382988974224077,0.175781199210974,0.156166573833997,0.00267254266798066,0.0290109044735046,0,0.300931722380045,0.395175162368148,0.0895809934649761,0,0,0.145942984554857,0,0,0.0393582327584689,0,0
869.068367346939,48,2983.41475459634,1083.63809240814,-434974.051022108,0.0594758684736895,0.0382988974224077,0.175781199210974,0.156166573833997,0.00267254266798066,0.0290109044735046,0,0.300931722380045,0.395175162368148,0.0895809934649761,0,0,0.145942984554857,0,0,0.0393582327584689,0,0
869.068367346939,51,2963.69138191201,1083.99121487816,-434887.540400868,0.0742243433549624,0.0389290140304176,0.165414634095779,0.146956766620633,0.00162905942791374,0.0271108413649654,0,0.053637275867718,0.497223927075144,0.104613873834957,0,0,0.280621824076611,0,0,0.0367922577806041,0,0
869.068367346939,54,2959.773516319,1084.99612895139,-434653.14452791,0.0775652639452052,0.0407073505799829,0.163084248031267,0.144886417749201,0.00138403589301368,0.0266919557537075,0,0,0.520232995203695,0.106554174063407,0,0,0.310294904500945,0,0,0.0362259704782456,0,0
869.068367346939,57,2961.38721215557,1088.0314110843,-434035.622872014,0.078085610920601,0.0459503430478434,0.16279927949852,0.1446332475603,0.00130823322070323,0.0266597265939209,0,0,0.52420042467282,0.10060860787831,0,0,0.312348854331428,0,0,0.0361823865235219,0,0
869.068367346939,60,2974.47525835266,1089.3840951466,-433796.877661699,0.0809243437751594,0.0482275861016222,0.161401368673818,0.143391323253268,0.000819053034084951,0.026547172267555,0,0,0.546688913102102,0.0632034633427311,0,0,0.322662528046698,0.00486768717655842,0,0.036030236064355,0,0
869.068367346939,63,2996.79697531903,1089.39773765393,-433794.566231875,0.0855366711896908,0.048250373784331,0.159159094249635,0.141399254044548,1.02305344659131e-05,0.026374131797223,0,0,0.583806130878397,0.000795374586637517,0,0,0.339447176770649,0.0137808715362796,0,0.0357963144308142,0,0
869.068367346939,66,2997.08150622546,1092.65828984588,-433292.114557598,0.0855950126831829,0.0535976378679295,0.159130731039646,0.141374055756296,0,0.0263717574454273,0,0,0.584279346729322,0,0,0,0.339661109521597,0.0138944529387237,0,0.0357933333649299,0,0
869.068367346939,69,2997.08150622546,1092.65828984588,-433292.114557598,0.0855950126831829,0.0535976378679295,0.159130731039646,0.141374055756296,0,0.0263717574454273,0,0,0.584279346729322,0,0,0,0.339661109521597,0.0138944529387237,0,0.0357933333649299,0,0
869.068367346939,72,2997.0815114412,1099.14112153545,-432518.447411605,0.0855950126831828,0.0636863094837535,0.159130731039646,0.141374055756296,0,0.0263719268222815,0,0,0.584279176674893,0,0,0,0.3396611101127,0.0138944529629039,0,0.0357933334272208,0,0
869.068367346939,75,2997.0815114412,1099.14112153545,-432518.447411605,0.0855950126831828,0.0636863094837535,0.159130731039646,0.141374055756296,0,0.0263719268222815,0,0,0.584279176674893,0,0,0,0.3396611101127,0.0138944529629039,0,0.0357933334272208,0,0
869.068367346939,78,2997.08151142538,1105.44995323333,-431959.34313679,0.0855950126831827,0.0728876597625064,0.159130731039646,0.141374055756296,0,0.0263719268752521,0,0,0.584279176623977,0,0,0,0.339661110110908,0.0138944529628305,0,0.0357933334270326,0,0
869.068367346939,81,2997.08151142538,1105.44995323333,-431959.34313679,0.0855950126831827,0.0728876597625064,0.159130731039646,0.141374055756296,0,0.0263719268752521,0,0,0.584279176623977,0,0,0,0.339661110110908,0.0138944529628305,0,0.0357933334270326,0,0
869.068367346939,84,2997.08151147012,1111.57778524438,-431536.408274705,0.0855950126831826,0.0813138204430042,0.159130731039646,0.141374055756296,0,0.026371927052046,0,0,0.58427917644137,0,0,0,0.339661110115978,0.013894452963038,0,0.0357933334275672,0,0
869.068367346939,87,2997.08151147012,1111.57778524438,-431536.408274705,0.0855950126831826,0.0813138204430042,0.159130731039646,0.141374055756296,0,0.026371927052046,0,0,0.58427917644137,0,0,0,0.339661110115978,0.013894452963038,0,0.0357933334275672,0,0
869.068367346939,90,2997.08151143404,1117.52162352671,-431204.773463979,0.0855950126831826,0.089058793353659,0.159130731039646,0.141374055756296,0,0.0263719272072642,0,0,0.58427917629084,0,0,0,0.339661110111889,0.0138944529628707,0,0.0357933334271364,0,0
869.068367346939,93,2997.08151143404,1117.52162352671,-431204.773463979,0.0855950126831826,0.089058793353659,0.159130731039646,0.141374055756296,0,0.0263719272072642,0,0,0.58427917629084,0,0,0,0.339661110111889,0.0138944529628707,0,0.0357933334271364,0,0
869.068367346939,96,2997.08151146963,1123.28133344627,-430936.887417583,0.0855950126831829,0.0962019722041361,0.159130731039646,0.141374055756296,0,0.0263719273631131,0,0,0.584279176130369,0,0,0,0.339661110115922,0.0138944529630357,0,0.0357933334275597,0,0
869.068367346939,99,2997.08151146963,1123.28133344627,-430936.887417583,0.0855950126831829,0.0962019722041361,0.159130731039646,0.141374055756296,0,0.0263719273631131,0,0,0.584279176130369,0,0,0,0.339661110115922,0.0138944529630357,0,0.0357933334275597,0,0
869.068367346939,102,2997.08151150299,1128.85881033574,-430714.971084846,0.0855950126831829,0.102810874135565,0.159130731039646,0.141374055756296,0,0.0263719269935351,0,0,0.584279176495613,0,0,0,0.339661110119703,0.0138944529631903,0,0.0357933334279584,0,0
869.068367346939,105,2997.08151150299,1128.85881033574,-430714.971084846,0.0855950126831829,0.102810874135565,0.159130731039646,0.141374055756296,0,0.0263719269935351,0,0,0.584279176495613,0,0,0,0.339661110119703,0.0138944529631903,0,0.0357933334279584,0,0
869.068367346939,108,2997.08151139274,1134.25737426009,-430527.063289158,0.0855950126831829,0.108943280444135,0.159130731039646,0.141374055756296,0,0.0263719259531313,0,0,0.584279177550339,0,0,0,0.339661110107208,0.0138944529626792,0,0.0357933334266418,0,0
869.068367346939,111,2997.08151139274,1134.25737426009,-430527.063289158,0.0855950126831829,0.108943280444135,0.159130731039646,0.141374055756296,0,0.0263719259531313,0,0,0.584279177550339,0,0,0,0.339661110107208,0.0138944529626792,0,0.0357933334266418,0,0
869.068367346939,114,2997.081511568,1139.48132713817,-430364.896767076,0.0855950126831828,0.114648930383505,0.159130731039646,0.141374055756296,0,0.0263719270680815,0,0,0.584279176412621,0,0,0,0.339661110127071,0.0138944529634917,0,0.0357933334287354,0,0
869.068367346939,117,2997.081511568,1139.48132713817,-430364.896767076,0.0855950126831828,0.114648930383505,0.159130731039646,0.141374055756296,0,0.0263719270680815,0,0,0.584279176412621,0,0,0,0.339661110127071,0.0138944529634917,0,0.0357933334287354,0,0
869.068367346939,120,2997.08151136952,1144.53562651456,-430222.592398793,0.0855950126831825,0.11997087324069,0.159130731039646,0.141374055756296,0,0.0263719268216508,0,0,0.584279176684834,0,0,0,0.339661110104577,0.0138944529625716,0,0.0357933334263662,0,0
869.068367346939,123,2997.08151136952,1144.53562651456,-430222.592398793,0.0855950126831825,0.11997087324069,0.159130731039646,0.141374055756296,0,0.0263719268216508,0,0,0.584279176684834,0,0,0,0.339661110104577,0.0138944529625716,0,0.0357933334263662,0,0
869.068367346939,126,2997.08151143131,1149.42564509094,-430095.880355842,0.0855950126831826,0.124946556503107,0.159130731039646,0.141374055756296,0,0.0263719269929044,0,0,0.584279176505554,0,0,0,0.33966111011158,0.0138944529628581,0,0.0357933334271035,0,0
869.068367346939,129,2997.08151143131,1149.42564509094,-430095.880355842,0.0855950126831826,0.124946556503107,0.159130731039646,0.141374055756296,0,0.0263719269929044,0,0,0.584279176505554,0,0,0,0.33966111011158,0.0138944529628581,0,0.0357933334271035,0,0
869.068367346939,132,2997.08151140486,1154.15699383199,-429981.610392443,0.085595012683183,0.129608708320457,0.159130731039646,0.141374055756296,0,0.0263719268580005,0,0,0.584279176643896,0,0,0,0.339661110108582,0.0138944529627354,0,0.0357933334267859,0,0
869.068367346939,135,2997.08151140486,1154.15699383199,-429981.610392443,0.085595012683183,0.129608708320457,0.159130731039646,0.141374055756296,0,0.0263719268580005,0,0,0.584279176643896,0,0,0,0.339661110108582,0.0138944529627354,0,0.0357933334267859,0,0
869.068367346939,138,2997.08151151337,1158.73539121856,-429877.398529055,0.0855950126831827,0.133986058242901,0.159130731039646,0.141374055756296,0,0.0263719270619105,0,0,0.584279176425888,0,0,0,0.33966111012088,0.0138944529632385,0,0.0357933334280833,0,0
869.068367346939,141,2997.08151151337,1158.73539121856,-429877.398529055,0.0855950126831827,0.133986058242901,0.159130731039646,0.141374055756296,0,0.0263719270619105,0,0,0.584279176425888,0,0,0,0.33966111012088,0.0138944529632385,0,0.0357933334280833,0,0
869.068367346939,144,2997.08151144491,1163.16656809103,-429781.453379872,0.0855950126831826,0.138103929788564,0.159130731039646,0.141374055756296,0,0.0263719269645724,0,0,0.584279176532119,0,0,0,0.339661110113121,0.0138944529629211,0,0.035793333427266,0,0
869.068367346939,147,2997.08151144491,1163.16656809103,-429781.453379872,0.0855950126831826,0.138103929788564,0.159130731039646,0.141374055756296,0,0.0263719269645724,0,0,0.584279176532119,0,0,0,0.339661110113121,0.0138944529629211,0,0.035793333427266,0,0
869.068367346939,150,2997.08151151337,1167.45619832215,-429692.380791341,0.0855950126831827,0.14198473066662,0.159130731039646,0.141374055756296,0,0.0263719270619105,0,0,0.584279176425888,0,0,0,0.33966111012088,0.0138944529632385,0,0.0357933334280832,0,0
869.068367346939,153,2997.08151151337,1167.45619832215,-429692.380791341,0.0855950126831827,0.14198473066662,0.159130731039646,0.141374055756296,0,0.0263719270619105,0,0,0.584279176425888,0,0,0,0.33966111012088,0.0138944529632385,0,0.0357933334280832,0,0
869.068367346939,156,2997.08151143403,1171.60984901288,-429609.116934349,0.0855950126831827,0.145648360701275,0.159130731039646,0.141374055756296,0,0.0263719266571988,0,0,0.584279176840907,0,0,0,0.339661110111888,0.0138944529628706,0,0.0357933334271355,0,0
869.068367346939,159,2997.08151143403,1171.60984901288,-429609.116934349,0.0855950126831827,0.145648360701275,0.159130731039646,0.141374055756296,0,0.0263719266571988,0,0,0.584279176840907,0,0,0,0.339661110111888,0.0138944529628706,0,0.0357933334271355,0,0
869.068367346939,162,2997.08151149113,1175.63294548647,-429530.757346841,0.085595012683183,0.149112553137072,0.159130731039646,0.141374055756296,0,0.0263719273082957,0,0,0.584279176182394,0,0,0,0.339661110118359,0.0138944529631354,0,0.0357933334278159,0,0
869.068367346939,165,2997.08151149113,1175.63294548647,-429530.757346841,0.085595012683183,0.149112553137072,0.159130731039646,0.141374055756296,0,0.0263719273082957,0,0,0.584279176182394,0,0,0,0.339661110118359,0.0138944529631354,0,0.0357933334278159,0,0
869.068367346939,168,2997.08151147604,1179.53074791905,-429456.647001628,0.0855950126831828,0.152393161682076,0.159130731039646,0.141374055756296,0,0.026371926619633,0,0,0.584279176873015,0,0,0,0.33966111011665,0.0138944529630654,0,0.0357933334276367,0,0
869.068367346939,171,2997.08151147604,1179.53074791905,-429456.647001628,0.0855950126831828,0.152393161682076,0.159130731039646,0.141374055756296,0,0.026371926619633,0,0,0.584279176873015,0,0,0,0.33966111011665,0.0138944529630654,0,0.0357933334276367,0,0
869.068367346939,174,2997.08151148593,1183.30833552905,-429386.253413308,0.0855950126831828,0.155504403093734,0.159130731039646,0.141374055756296,0,0.02637192644901,0,0,0.584279177042354,0,0,0,0.33966111011777,0.0138944529631112,0,0.0357933334277548,0,0
869.068367346939,177,2997.08151148593,1183.30833552905,-429386.253413308,0.0855950126831828,0.155504403093734,0.159130731039646,0.141374055756296,0,0.02637192644901,0,0,0.584279177042354,0,0,0,0.33966111011777,0.0138944529631112,0,0.0357933334277548,0,0
869.068367346939,180,2997.08151146838,1186.97059732768,-429319.088284841,0.0855950126831829,0.158459063138441,0.159130731039646,0.141374055756296,0,0.0263719267656174,0,0,0.584279176728027,0,0,0,0.339661110115781,0.0138944529630299,0,0.0357933334275448,0,0
869.068367346939,183,2997.08151146838,1186.97059732768,-429319.088284841,0.0855950126831829,0.158459063138441,0.159130731039646,0.141374055756296,0,0.0263719267656174,0,0,0.584279176728027,0,0,0,0.339661110115781,0.0138944529630299,0,0.0357933334275448,0,0
869.068367346939,186,2997.08151148198,1190.5222282166,-429254.804274156,0.0855950126831831,0.161268672218029,0.159130731039646,0.141374055756296,0,0.0263719267372853,0,0,0.584279176754594,0,0,0,0.339661110117322,0.0138944529630929,0,0.0357933334277063,0,0
869.068367346939,189,2997.08151148198,1190.5222282166,-429254.804274156,0.0855950126831831,0.161268672218029,0.159130731039646,0.141374055756296,0,0.0263719267372853,0,0,0.584279176754594,0,0,0,0.339661110117322,0.0138944529630929,0,0.0357933334277063,0,0
869.068367346939,192,2997.08151150027,1193.96772776475,-429193.109720878,0.0855950126831827,0.163943655750246,0.159130731039646,0.141374055756296,0,0.0263719267791754,0,0,0.584279176710325,0,0,0,0.339661110119395,0.0138944529631777,0,0.0357933334279265,0,0
869.068367346939,195,2997.08151150027,1193.96772776475,-429193.109720878,0.0855950126831827,0.163943655750246,0.159130731039646,0.141374055756296,0,0.0263719267791754,0,0,0.584279176710325,0,0,0,0.339661110119395,0.0138944529631777,0,0.0357933334279265,0,0
869.068367346939,198,2997.08151145455,1197.31140175768,-429133.747583922,0.0855950126831828,0.166493463438071,0.159130731039646,0.141374055756296,0,0.0263719272245157,0,0,0.584279176270925,0,0,0,0.339661110114214,0.0138944529629658,0,0.0357933334273802,0,0
869.068367346939,201,2997.08151145455,1197.31140175768,-429133.747583922,0.0855950126831828,0.166493463438071,0.159130731039646,0.141374055756296,0,0.0263719272245157,0,0,0.584279176270925,0,0,0,0.339661110114214,0.0138944529629658,0,0.0357933334273802,0,0
869.068367346939,204,2997.08151143872,1200.55736583556,-429076.490057582,0.0855950126831826,0.168926680806456,0.159130731039646,0.141374055756296,0,0.0263719267274209,0,0,0.584279176770074,0,0,0,0.33966111011242,0.0138944529628924,0,0.0357933334271926,0,0
869.068367346939,207,2997.08151143872,1200.55736583556,-429076.490057582,0.0855950126831826,0.168926680806456,0.159130731039646,0.141374055756296,0,0.0263719267274209,0,0,0.584279176770074,0,0,0,0.33966111011242,0.0138944529628924,0,0.0357933334271926,0,0
869.068367346939,210,2997.08151147333,1203.70955060204,-429021.174870775,0.085595012683183,0.171251125780948,0.159130731039646,0.141374055756296,0,0.0263719269553386,0,0,0.584279176537663,0,0,0,0.339661110116342,0.0138944529630528,0,0.0357933334276034,0,0
869.068367346939,213,2997.08151147333,1203.70955060204,-429021.174870775,0.085595012683183,0.171251125780948,0.159130731039646,0.141374055756296,0,0.0263719269553386,0,0,0.584279176537663,0,0,0,0.339661110116342,0.0138944529630528,0,0.0357933334276034,0,0
869.068367346939,216,2997.08151144169,1206.77170708498,-428967.643280095,0.0855950126831836,0.173473932597385,0.159130731039646,0.141374055756296,0,0.0263719270612797,0,0,0.584279176435836,0,0,0,0.339661110112756,0.0138944529629061,0,0.0357933334272225,0,0
869.068367346939,219,2997.08151144169,1206.77170708498,-428967.643280095,0.0855950126831836,0.173473932597385,0.159130731039646,0.141374055756296,0,0.0263719270612797,0,0,0.584279176435836,0,0,0,0.339661110112756,0.0138944529629061,0,0.0357933334272225,0,0
869.068367346939,222,2997.08151150199,1209.74741345057,-428915.770287781,0.0855950126831835,0.175601624940046,0.159130731039646,0.141374055756296,0,0.0263719265155385,0,0,0.584279176973743,0,0,0,0.33966111011959,0.0138944529631857,0,0.0357933334279431,0,0
869.068367346939,225,2997.08151150199,1209.74741345057,-428915.770287781,0.0855950126831835,0.175601624940046,0.159130731039646,0.141374055756296,0,0.0263719265155385,0,0,0.584279176973743,0,0,0,0.33966111011959,0.0138944529631857,0,0.0357933334279431,0,0
869.068367346939,228,2997.08151151658,1212.64008153584,-428865.426247781,0.0855950126831832,0.177640179887655,0.159130731039646,0.141374055756296,0,0.026371926965203,0,0,0.584279176522181,0,0,0,0.339661110121243,0.0138944529632533,0,0.0357933334281189,0,0
869.068367346939,231,2997.08151151658,1212.64008153584,-428865.426247781,0.0855950126831832,0.177640179887655,0.159130731039646,0.141374055756296,0,0.026371926965203,0,0,0.584279176522181,0,0,0,0.339661110121243,0.0138944529632533,0,0.0357933334281189,0,0
869.068367346939,234,2997.08151149161,1215.45296416445,-428816.529500113,0.0855950126831827,0.179595083987444,0.159130731039646,0.141374055756296,0,0.0263719264471633,0,0,0.584279177043462,0,0,0,0.339661110118414,0.0138944529631376,0,0.0357933334278232,0,0
869.068367346939,237,2997.08151149161,1215.45296416445,-428816.529500113,0.0855950126831827,0.179595083987444,0.159130731039646,0.141374055756296,0,0.0263719264471633,0,0,0.584279177043462,0,0,0,0.339661110118414,0.0138944529631376,0,0.0357933334278232,0,0
869.068367346939,240,2997.08151149385,1218.18916185571,-428768.972638696,0.0855950126831829,0.181471382565091,0.159130731039646,0.141374055756296,0,0.0263719269725901,0,0,0.584279176517746,0,0,0,0.339661110118667,0.013894452963148,0,0.0357933334278493,0,0
869.068367346939,243,2997.08151149385,1218.18916185571,-428768.972638696,0.0855950126831829,0.181471382565091,0.159130731039646,0.141374055756296,0,0.0263719269725901,0,0,0.584279176517746,0,0,0,0.339661110118667,0.013894452963148,0,0.0357933334278493,0,0
869.068367346939,246,2997.08151141204,1220.8516300935,-428722.694095611,0.0855950126831826,0.183273723203729,0.159130731039646,0.141374055756296,0,0.0263719270230832,0,0,0.584279176477879,0,0,0,0.339661110109396,0.0138944529627687,0,0.0357933334268737,0,0
869.068367346939,249,2997.08151141204,1220.8516300935,-428722.694095611,0.0855950126831826,0.183273723203729,0.159130731039646,0.141374055756296,0,0.0263719270230832,0,0,0.584279176477879,0,0,0,0.339661110109396,0.0138944529627687,0,0.0357933334268737,0,0
869.068367346939,252,2997.0815114417,1223.44318614147,-428677.61895186,0.085595012683183,0.185006394180887,0.159130731039646,0.141374055756296,0,0.0263719270612797,0,0,0.584279176435832,0,0,0,0.339661110112756,0.0138944529629062,0,0.0357933334272255,0,0
869.068367346939,255,2997.0815114417,1223.44318614147,-428677.61895186,0.085595012683183,0.185006394180887,0.159130731039646,0.141374055756296,0,0.0263719270612797,0,0,0.584279176435832,0,0,0,0.339661110112756,0.0138944529629062,0,0.0357933334272255,0,0
869.068367346939,258,2997.08151151361,1225.96651579163,-428633.687685378,0.0855950126831826,0.186673358532604,0.159130731039646,0.141374055756296,0,0.0263719266313443,0,0,0.584279176856422,0,0,0,0.339661110120908,0.0138944529632396,0,0.0357933334280865,0,0
869.068367346939,261,2997.08151151361,1225.96651579163,-428633.687685378,0.0855950126831826,0.186673358532604,0.159130731039646,0.141374055756296,0,0.0263719266313443,0,0,0.584279176856422,0,0,0,0.339661110120908,0.0138944529632396,0,0.0357933334280865,0,0
869.068367346939,264,2997.08151153043,1228.42417956241,-428590.840033007,0.0855950126831831,0.188278284314301,0.159130731039646,0.141374055756296,0,0.0263719270563702,0,0,0.584279176429215,0,0,0,0.339661110122812,0.0138944529633175,0,0.0357933334282848,0,0
869.068367346939,267,2997.08151153043,1228.42417956241,-428590.840033007,0.0855950126831831,0.188278284314301,0.159130731039646,0.141374055756296,0,0.0263719270563702,0,0,0.584279176429215,0,0,0,0.339661110122812,0.0138944529633175,0,0.0357933334282848,0,0
869.068367346939,270,2997.08151146443,1230.81861960877,-428549.030149064,0.085595012683183,0.189824571544758,0.159130731039646,0.141374055756296,0,0.0263719270538927,0,0,0.584279176440265,0,0,0,0.339661110115334,0.0138944529630116,0,0.0357933334274971,0,0
869.068367346939,273,2997.08151146443,1230.81861960877,-428549.030149064,0.085595012683183,0.189824571544758,0.159130731039646,0.141374055756296,0,0.0263719270538927,0,0,0.584279176440265,0,0,0,0.339661110115334,0.0138944529630116,0,0.0357933334274971,0,0
869.068367346939,276,2997.08151144071,1233.15216503423,-428508.20794062,0.0855950126831829,0.191315376249759,0.159130731039646,0.141374055756296,0,0.0263719271333486,0,0,0.58427917636389,0,0,0,0.339661110112645,0.0138944529629016,0,0.0357933334272146,0,0
869.068367346939,279,2997.08151144071,1233.15216503423,-428508.20794062,0.0855950126831829,0.191315376249759,0.159130731039646,0.141374055756296,0,0.0263719271333486,0,0,0.58427917636389,0,0,0,0.339661110112645,0.0138944529629016,0,0.0357933334272146,0,0
869.068367346939,282,2997.08151145999,1235.42703814618,-428468.334049607,0.0855950126831836,0.192753631963206,0.159130731039646,0.141374055756296,0,0.0263719271031697,0,0,0.58427917639157,0,0,0,0.339661110114829,0.0138944529629909,0,0.0357933334274411,0,0
869.068367346939,285,2997.08151145999,1235.42703814618,-428468.334049607,0.0855950126831836,0.192753631963206,0.159130731039646,0.141374055756296,0,0.0263719271031697,0,0,0.58427917639157,0,0,0,0.339661110114829,0.0138944529629909,0,0.0357933334274411,0,0
869.068367346939,288,2997.08151139769,1237.64535968068,-428429.376343048,0.085595012683183,0.194142068993949,0.159130731039646,0.141374055756296,0,0.0263719266929178,0,0,0.58427917680991,0,0,0,0.33966111010777,0.0138944529627022,0,0.0357933334266998,0,0
869.068367346939,291,2997.08151139769,1237.64535968068,-428429.376343048,0.085595012683183,0.194142068993949,0.159130731039646,0.141374055756296,0,0.0263719266929178,0,0,0.58427917680991,0,0,0,0.33966111010777,0.0138944529627022,0,0.0357933334266998,0,0
869.068367346939,294,2997.08151144738,1239.80915405679,-428391.280888072,0.0855950126831835,0.195483231724598,0.159130731039646,0.141374055756296,0,0.0263719270594329,0,0,0.584279176436944,0,0,0,0.3396611101134,0.0138944529629325,0,0.035793333427291,0,0
869.068367346939,297,2997.08151144738,1239.80915405679,-428391.280888072,0.0855950126831835,0.195483231724598,0.159130731039646,0.141374055756296,0,0.0263719270594329,0,0,0.584279176436944,0,0,0,0.3396611101134,0.0138944529629325,0,0.035793333427291,0,0
869.068367346939,300,2997.08151144738,1239.80915405679,-428391.280888072,0.0855950126831835,0.195483231724598,0.159130731039646,0.141374055756296,0,0.0263719270594329,0,0,0.584279176436944,0,0,0,0.3396611101134,0.0138944529629325,0,0.035793333427291,0,0
874.170408163265,0,2815.15035441276,1063.04978964882,-274891.19474339,0,0,0.208620449251378,0.185341441163993,0.0112078410419737,0,0.834339730415802,0.0956866175458953,0,0,0,0,0,0,0.0538761460640313,0.00760946620318366,0.00848803977108775,0
874.170408163265,3,2819.77848529428,1064.86578289611,-450225.500478906,0.00422687798930201,0.0042150777775232,0.206023639451631,0.183034397571475,0.0107281652757108,0.0321351895838628,0.788614781073522,0.118727070830195,0,0,0,0,0,0,0.0523730335068551,0.00814992500556495,0,0
874.170408163265,6,2849.80361629147,1065.51715239341,-448117.625923247,0.0106601574970707,0.00569546803082533,0.203000237610456,0.180348363405254,0.00954976357854182,0.0320020743904086,0.674026559506338,0.191264421988233,0.0438659344385984,0,0,0,0,0,0.0477303370941058,0.0111106725823159,0,0
874.170408163265,9,2885.52385562639,1065.53301082705,-448073.956580619,0.0181249840430363,0.00573130933319756,0.199473670773274,0.177215310138857,0.00819127971837062,0.0318406021115766,0.506943093216248,0.279177848005773,0.0959587581361181,0.0294468734197582,0,0,0,0,0.0415732985954395,0.0150595265150868,0,0
874.170408163265,12,2921.08021602999,1065.53301111474,-448073.962350721,0.0253643888731412,0.00573131006152774,0.196052516719633,0.174175907122416,0.00687434134764092,0.031680128126838,0.335204733240115,0.366975942998917,0.147742536832304,0.0639706104392083,0,0,0,0,0.035415071865955,0.0190109764966631,0,0
874.170408163265,15,2956.27997947448,1065.53301040451,-448073.962350721,0.0323596581236701,0.00573130840746948,0.192746734596702,0.171239002207117,0.00560181438292464,0.0315212633846216,0.165188747770645,0.45389350130067,0.199006975660142,0.0981481106500077,0,0,0,0,0.0293185995390214,0.0229228016948934,0,0
874.170408163265,18,2990.48020557669,1065.56684590687,-447981.784663912,0.0390580103057402,0.00580774770471476,0.189563169421293,0.168410676605446,0.00439203536455843,0.0313599398162728,0,0.538284270737024,0.249259231008965,0.13121903688567,0,0,0,0,0.0226803570008962,0.0271971645511716,0,0
874.170408163265,21,2991.41263739328,1067.99839044079,-443502.439285429,0.0411397345533279,0.0111917437685881,0.18801028527095,0.167031071742078,0.00428802286101231,0.031133260704535,0,0.53869852078402,0.264829992680519,0.123121583982502,0,0,0,0,0,0.0422166418484236,0,0
874.170408163265,24,2994.40281786709,1071.27937029798,-440360.482459456,0.0417403694146371,0.0181380215977437,0.187742005734573,0.166792728300266,0.00417124760802639,0.0311199261166888,0,0.54574234251171,0.2694093297626,0.111529861369944,0,0,0,0,0,0.0421985402390573,0,0
874.170408163265,27,2994.40281786709,1071.27937029798,-440360.482459456,0.0417403694146371,0.0181380215977437,0.187742005734573,0.166792728300266,0.00417124760802639,0.0311199261166888,0,0.54574234251171,0.2694093297626,0.111529861369944,0,0,0,0,0,0.0421985402390573,0,0
874.170408163265,30,2994.40281786709,1071.27937029798,-440360.482459456,0.0417403694146371,0.0181380215977437,0.187742005734573,0.166792728300266,0.00417124760802639,0.0311199261166888,0,0.54574234251171,0.2694093297626,0.111529861369944,0,0,0,0,0,0.0421985402390573,0,0
874.170408163265,33,3003.13741029771,1080.9982181605,-436161.094281627,0.0434788117403763,0.036902166115948,0.186965513174434,0.166102881017002,0.00383326016263048,0.0310815199502488,0,0.566244833277118,0.282699056023295,0.077827998887013,0,0,0,0,0,0.0421465918623256,0,0
874.170408163265,36,3001.63738521176,1082.96345733905,-435675.404868099,0.0461461816465224,0.0404141267809599,0.185176271673679,0.164513292846091,0.00360321093354188,0.0307662339356856,0,0.530256718792461,0.301760667416605,0.073754901668036,0,0,0.0217390752180447,0,0,0.0417224029691684,0,0
874.170408163265,39,2994.17566116665,1083.16946769931,-435628.37272585,0.051667851739283,0.0407773766973807,0.181297512645445,0.161067346915092,0.00321139758105995,0.0300417445404603,0,0.43634668506089,0.340653960130522,0.0792923287780396,0,0,0.0729183533684375,0,0,0.040746928121651,0,0
874.170408163265,42,2982.88413124231,1081.77408054393,-435960.901672045,0.0594758684736895,0.0382988974224077,0.175781199210974,0.156166573833997,0.00267254266798066,0.0290115778073802,0,0.300908180433658,0.3951911301564,0.0895756996638943,0,0,0.145955272647537,0,0,0.0393581392911304,0,0
874.170408163265,45,2982.88413124231,1081.77408054393,-435960.901672045,0.0594758684736895,0.0382988974224077,0.175781199210974,0.156166573833997,0.00267254266798066,0.0290115778073802,0,0.300908180433658,0.3951911301564,0.0895756996638943,0,0,0.145955272647537,0,0,0.0393581392911304,0,0
874.170408163265,48,2982.88413124231,1081.77408054393,-435960.901672045,0.0594758684736895,0.0382988974224077,0.175781199210974,0.156166573833997,0.00267254266798066,0.0290115778073802,0,0.300908180433658,0.3951911301564,0.0895756996638943,0,0,0.145955272647537,0,0,0.0393581392911304,0,0
