T,wCO2,rho_s,rho_fl,mu_fl,wC_s,wC_fl,wMg_s,wSi_s,wH_s,Dolomite,Antigorite,Talc,Magnesite,Chlorite,Orthopyroxene,Olivine,"q,tc-ds633","cor,tc-ds633","mt,tc-ds633","hem,tc-ds633"
987.241836734694,65,3023.2228608059,1204.86890584141,-418918.580022667,0.0855950126831824,0.0500150181935687,0.159130731039646,0.141374055756296,0,0.0263993027240555,0,0,0.587613531197363,0,0,0,0.335925561838996,0.0139958556716943,0,0.0360657485678915
987.241836734694,66,3023.22286051312,1207.08301512294,-418651.121997889,0.0855950126831828,0.0535976378679296,0.159130731039646,0.141374055756296,0,0.0263993005747527,0,0,0.587613533384049,0,0,0,0.335925561806463,0.0139958556703389,0,0.0360657485643962
987.241836734694,67,3023.22286051312,1207.08301512294,-418651.121997889,0.0855950126831828,0.0535976378679296,0.159130731039646,0.141374055756296,0,0.0263993005747527,0,0,0.587613533384049,0,0,0,0.335925561806463,0.0139958556703389,0,0.0360657485643962
987.241836734694,68,3023.22286084539,1209.2958231362,-418424.589997006,0.0855950126831826,0.057066917283528,0.159130731039646,0.141374055756296,0,0.0263993033385764,0,0,0.587613530577801,0,0,0,0.335925561843384,0.0139958556718771,0,0.0360657485683612
987.241836734694,69,3023.22286084539,1209.2958231362,-418424.589997006,0.0855950126831826,0.057066917283528,0.159130731039646,0.141374055756296,0,0.0263993033385764,0,0,0.587613530577801,0,0,0,0.335925561843384,0.0139958556718771,0,0.0360657485683612
987.241836734694,70,3023.22286079433,1211.50549620811,-418231.624586833,0.0855950126831828,0.0604281511606031,0.159130731039646,0.141374055756296,0,0.0263993027277811,0,0,0.587613531195117,0,0,0,0.33592556183771,0.0139958556716407,0,0.036065748567751
987.241836734694,71,3023.22286079433,1211.50549620811,-418231.624586833,0.0855950126831828,0.0604281511606031,0.159130731039646,0.141374055756296,0,0.0263993027277811,0,0,0.587613531195117,0,0,0,0.33592556183771,0.0139958556716407,0,0.036065748567751
987.241836734694,72,3023.22286066505,1213.71038981515,-418066.451276679,0.0855950126831829,0.0636863094837534,0.159130731039646,0.141374055756296,0,0.0263993023592946,0,0,0.587613531580109,0,0,0,0.335925561823345,0.0139958556710422,0,0.0360657485662087
987.241836734694,73,3023.22286066505,1213.71038981515,-418066.451276679,0.0855950126831829,0.0636863094837534,0.159130731039646,0.141374055756296,0,0.0263993023592946,0,0,0.587613531580109,0,0,0,0.335925561823345,0.0139958556710422,0,0.0360657485662087
987.241836734694,74,3023.2228606829,1215.90903001641,-417924.46326783,0.0855950126831827,0.066846062021818,0.159130731039646,0.141374055756296,0,0.0263993020399259,0,0,0.587613531897198,0,0,0,0.335925561825329,0.0139958556711249,0,0.0360657485664221
987.241836734694,75,3023.2228606829,1215.90903001641,-417924.46326783,0.0855950126831827,0.066846062021818,0.159130731039646,0.141374055756296,0,0.0263993020399259,0,0,0.587613531897198,0,0,0,0.335925561825329,0.0139958556711249,0,0.0360657485664221
987.241836734694,76,3023.22286061475,1218.10009672149,-417802.003318753,0.0855950126831826,0.0699118006590997,0.159130731039646,0.141374055756296,0,0.0263993021101236,0,0,0.587613531835701,0,0,0,0.335925561817756,0.0139958556708094,0,0.0360657485656098
987.241836734694,77,3023.22286061475,1218.10009672149,-417802.003318753,0.0855950126831826,0.0699118006590997,0.159130731039646,0.141374055756296,0,0.0263993021101236,0,0,0.587613531835701,0,0,0,0.335925561817756,0.0139958556708094,0,0.0360657485656098
987.241836734694,78,3023.22286077924,1220.28240861009,-417696.051871223,0.0855950126831827,0.0728876597625063,0.159130731039646,0.141374055756296,0,0.0263993027085161,0,0,0.587613531216308,0,0,0,0.335925561836033,0.0139958556715709,0,0.0360657485675717
987.241836734694,79,3023.22286077924,1220.28240861009,-417696.051871223,0.0855950126831827,0.0728876597625063,0.159130731039646,0.141374055756296,0,0.0263993027085161,0,0,0.587613531216308,0,0,0,0.335925561836033,0.0139958556715709,0,0.0360657485675717
987.241836734694,80,3023.22286075057,1222.45491018657,-417604.153476019,0.0855950126831827,0.0757775347832355,0.159130731039646,0.141374055756296,0,0.0263993028383716,0,0,0.587613531090113,0,0,0,0.335925561832848,0.0139958556714382,0,0.0360657485672298
987.241836734694,81,3023.22286075057,1222.45491018657,-417604.153476019,0.0855950126831827,0.0757775347832355,0.159130731039646,0.141374055756296,0,0.0263993028383716,0,0,0.587613531090113,0,0,0,0.335925561832848,0.0139958556714382,0,0.0360657485672298
987.241836734694,82,3023.22286086299,1224.6166595215,-417524.270485219,0.0855950126831826,0.0785850992689975,0.159130731039646,0.141374055756296,0,0.0263993028986662,0,0,0.587613531015465,0,0,0,0.335925561845339,0.0139958556719586,0,0.036065748568571
987.241836734694,83,3023.22286086299,1224.6166595215,-417524.270485219,0.0855950126831826,0.0785850992689975,0.159130731039646,0.141374055756296,0,0.0263993028986662,0,0,0.587613531015465,0,0,0,0.335925561845339,0.0139958556719586,0,0.036065748568571
987.241836734694,84,3023.22286073749,1226.76681725045,-417454.691773737,0.0855950126831826,0.0813138204430042,0.159130731039646,0.141374055756296,0,0.0263993026737118,0,0,0.587613531256442,0,0,0,0.335925561831395,0.0139958556713776,0,0.0360657485670744
987.241836734694,85,3023.22286073749,1226.76681725045,-417454.691773737,0.0855950126831826,0.0813138204430042,0.159130731039646,0.141374055756296,0,0.0263993026737118,0,0,0.587613531256442,0,0,0,0.335925561831395,0.0139958556713776,0,0.0360657485670744
987.241836734694,86,3023.22286075282,1228.90463759145,-417393.99890998,0.0855950126831827,0.0839669734886419,0.159130731039646,0.141374055756296,0,0.026399302258655,0,0,0.587613531669541,0,0,0,0.335925561833098,0.0139958556714486,0,0.0360657485672565
987.241836734694,87,3023.22286075282,1228.90463759145,-417393.99890998,0.0855950126831827,0.0839669734886419,0.159130731039646,0.141374055756296,0,0.026399302258655,0,0,0.587613531669541,0,0,0,0.335925561833098,0.0139958556714486,0,0.0360657485672565
987.241836734694,88,3023.2228608059,1231.02945906599,-417340.979524525,0.0855950126831827,0.0865476546635719,0.159130731039646,0.141374055756296,0,0.0263993027240555,0,0,0.587613531197365,0,0,0,0.335925561838995,0.0139958556716943,0,0.0360657485678894
987.241836734694,89,3023.2228608059,1231.02945906599,-417340.979524525,0.0855950126831827,0.0865476546635719,0.159130731039646,0.141374055756296,0,0.0263993027240555,0,0,0.587613531197365,0,0,0,0.335925561838995,0.0139958556716943,0,0.0360657485678894
987.241836734694,90,3023.22286079433,1233.14069672416,-417294.597356307,0.0855950126831825,0.089058793353659,0.159130731039646,0.141374055756296,0,0.0263993027277811,0,0,0.587613531195115,0,0,0,0.33592556183771,0.0139958556716407,0,0.0360657485677526
987.241836734694,91,3023.22286079433,1233.14069672416,-417294.597356307,0.0855950126831825,0.089058793353659,0.159130731039646,0.141374055756296,0,0.0263993027277811,0,0,0.587613531195115,0,0,0,0.33592556183771,0.0139958556716407,0,0.0360657485677526
987.241836734694,92,3023.222860824,1235.23783553582,-417253.997050044,0.0855950126831827,0.091503163165392,0.159130731039646,0.141374055756296,0,0.0263993025252282,0,0,0.587613531393881,0,0,0,0.335925561841007,0.0139958556717781,0,0.0360657485681054
987.241836734694,93,3023.222860824,1235.23783553582,-417253.997050044,0.0855950126831827,0.091503163165392,0.159130731039646,0.141374055756296,0,0.0263993025252282,0,0,0.587613531393881,0,0,0,0.335925561841007,0.0139958556717781,0,0.0360657485681054
987.241836734694,94,3023.22286071963,1237.32042344201,-417218.412726429,0.0855950126831825,0.093883392145103,0.159130731039646,0.141374055756296,0,0.0263993024382174,0,0,0.587613531494216,0,0,0,0.33592556182941,0.0139958556712949,0,0.0360657485668619
987.241836734694,95,3023.22286071963,1237.32042344201,-417218.412726429,0.0855950126831825,0.093883392145103,0.159130731039646,0.141374055756296,0,0.0263993024382174,0,0,0.587613531494216,0,0,0,0.33592556182941,0.0139958556712949,0,0.0360657485668619
987.241836734694,96,3023.2228608059,1239.38806582425,-417187.203834282,0.0855950126831827,0.0962019722041362,0.159130731039646,0.141374055756296,0,0.0263993027240555,0,0,0.587613531197365,0,0,0,0.335925561838996,0.0139958556716943,0,0.0360657485678897
987.241836734694,97,3023.2228608059,1239.38806582425,-417187.203834282,0.0855950126831827,0.0962019722041362,0.159130731039646,0.141374055756296,0,0.0263993027240555,0,0,0.587613531197365,0,0,0,0.335925561838996,0.0139958556716943,0,0.0360657485678897
987.241836734694,98,3023.22286065424,1241.44042044537,-417159.813795443,0.0855950126831825,0.0984612678210379,0.159130731039646,0.141374055756296,0,0.0263993021697814,0,0,0.587613531771001,0,0,0,0.335925561822144,0.0139958556709922,0,0.0360657485660814
987.241836734694,99,3023.22286065424,1241.44042044537,-417159.813795443,0.0855950126831825,0.0984612678210379,0.159130731039646,0.141374055756296,0,0.0263993021697814,0,0,0.587613531771001,0,0,0,0.335925561822144,0.0139958556709922,0,0.0360657485660814
987.241836734694,100,3023.22286065424,1241.44042044537,-417159.813795443,0.0855950126831825,0.0984612678210379,0.159130731039646,0.141374055756296,0,0.0263993021697814,0,0,0.587613531771001,0,0,0,0.335925561822144,0.0139958556709922,0,0.0360657485660814
992.354081632653,0,3293.36697953499,1179.47691845638,-551530.186531127,0,6.66721507033919e-10,0.227645222835328,0.202243326700724,0.00202568165906026,0,0,0,0,0.172139985108198,0.428025859415587,0.332840954899045,0,0,0,0.0562141570951395
992.354081632653,1,3280.2235050946,1179.68592654016,-452336.645700644,0.00231543038417925,0.000574359601284338,0.225714295919042,0.200527863146067,0.00200830961927668,0,0,0,0,0.169982542016848,0.422706180711769,0.328707423950689,0,0,0,0.0555149086913275
992.354081632653,2,3276.94247039113,1179.89546326706,-446688.139259243,0.00459200548864811,0.0011462825559572,0.223820438050869,0.198845332272864,0.0019889772368172,0.0402394459259752,0,0,0,0.168179060833398,0.438414803876322,0.29817264174702,0,0,0,0.0549940476172848
992.354081632653,3,3272.06418474448,1180.02531020905,-444508.558469247,0.00705208906083826,0.00149877117836414,0.221773760808956,0.197027034445518,0.00196816408060122,0.0398128391428667,0,0,0.01931145455066,0.166172672057371,0.455165978912931,0.26512700816808,0,0,0,0.0544100471680919
992.354081632653,4,3266.58637266258,1180.02587830508,-444500.230325024,0.0098176598810929,0.0015003101221056,0.219472731552499,0.19498276658931,0.00194486319944363,0.0393346332768816,0,0,0.040954735219211,0.163931966693784,0.473937514891466,0.228085781607453,0,0,0,0.0537553683112043
992.354081632653,5,3266.58637266258,1180.02587830508,-444500.230325024,0.0098176598810929,0.0015003101221056,0.219472731552499,0.19498276658931,0.00194486319944363,0.0393346332768816,0,0,0.040954735219211,0.163931966693784,0.473937514891466,0.228085781607453,0,0,0,0.0537553683112043
992.354081632653,6,3256.00376789497,1180.02710829407,-444482.244155112,0.0151799064047327,0.00150364201446553,0.215011439830327,0.191019290141016,0.00189956787151614,0.038411957910095,0,0,0.0827215262005553,0.159598409620568,0.510170495972702,0.156605553119317,0,0,0,0.0524920571767625
992.354081632653,7,3256.00376789497,1180.02710829407,-444482.244155112,0.0151799064047327,0.00150364201446553,0.215011439830327,0.191019290141016,0.00189956787151614,0.038411957910095,0,0,0.0827215262005553,0.159598409620568,0.510170495972702,0.156605553119317,0,0,0,0.0524920571767625
992.354081632653,8,3245.88849701453,1180.02847851745,-444462.242850899,0.0203281763948298,0.00150735376457051,0.210728537579304,0.187214297493279,0.00185590391343665,0.0375317016291337,0,0,0.12257886543378,0.155448679556576,0.544758842434317,0.0883952910862003,0,0,0,0.0512866198599926
992.354081632653,9,3245.88849701453,1180.02847851745,-444462.242850899,0.0203281763948298,0.00150735376457051,0.210728537579304,0.187214297493279,0.00185590391343665,0.0375317016291337,0,0,0.12257886543378,0.155448679556576,0.544758842434317,0.0883952910862003,0,0,0,0.0512866198599926
992.354081632653,10,3245.88849701453,1180.02847851745,-444462.242850899,0.0203281763948298,0.00150735376457051,0.210728537579304,0.187214297493279,0.00185590391343665,0.0375317016291337,0,0,0.12257886543378,0.155448679556576,0.544758842434317,0.0883952910862003,0,0,0,0.0512866198599926
992.354081632653,11,3235.55542595874,1180.22846477722,-441985.865129794,0.0272258565450501,0.00204735479379377,0.205115884860175,0.182227935190593,0.00173678137782571,0.0364183790825532,0,0,0.175763369426748,0.144996731027008,0.593059813933685,0,0,0,0,0.0497617065300053
992.354081632653,12,3249.93864440842,1180.88297186139,-437063.249843873,0.0281466311401652,0.00379123879394435,0.204988102532561,0.182114411512353,0.00142094001062895,0.0365569664593089,0,0,0.183619876434611,0.119096194574237,0.610775185321546,0,0,0,0,0.0499517772102978
992.354081632653,13,3232.41028695604,1181.08829222582,-436014.582048476,0.0299971021501918,0.0043311179413035,0.203127327020661,0.180461271485592,0.00156034194495045,0.0360314685539927,0,0.0603109175251162,0.197063087584032,0.106179789596443,0.551183362275094,0,0,0,0,0.0492313744653213
992.354081632653,14,3199.33030493052,1181.10987746221,-435912.737603448,0.0321645338415475,0.00438768047835806,0.200495766864273,0.178123355170844,0.00194180429316818,0.0352038188989112,0,0.146443032815112,0.21187314887065,0.102230791543446,0.456152935938686,0,0,0,0,0.0480962719331952
992.354081632653,15,3199.33030493052,1181.10987746221,-435912.737603448,0.0321645338415475,0.00438768047835806,0.200495766864273,0.178123355170844,0.00194180429316818,0.0352038188989112,0,0.146443032815112,0.21187314887065,0.102230791543446,0.456152935938686,0,0,0,0,0.0480962719331952
992.354081632653,16,3137.88594249013,1181.16437495163,-435661.920451293,0.0363137772111571,0.00453032383444887,0.195460067321409,0.17364956646081,0.00267106970397459,0.0336678360350251,0,0.306466102813606,0.239453007809848,0.0948421416136675,0.279583144491116,0,0,0,0,0.0459877672367368
992.354081632653,17,3137.88594249013,1181.16437495163,-435661.920451293,0.0363137772111571,0.00453032383444887,0.195460067321409,0.17364956646081,0.00267106970397459,0.0336678360350251,0,0.306466102813606,0.239453007809848,0.0948421416136675,0.279583144491116,0,0,0,0,0.0459877672367368
992.354081632653,18,3137.88594249013,1181.16437495163,-435661.920451293,0.0363137772111571,0.00453032383444887,0.195460067321409,0.17364956646081,0.00267106970397459,0.0336678360350251,0,0.306466102813606,0.239453007809848,0.0948421416136675,0.279583144491116,0,0,0,0,0.0459877672367368
992.354081632653,19,3056.27518431589,1181.29770913921,-435083.332300052,0.0420685001662201,0.00487833438553876,0.188472139623093,0.167441389865451,0.00368432162730556,0.0316352225943906,0,0.518707879593744,0.276185543043191,0.085133674318062,0.0451473285043309,0,0,0,0,0.0431903519462809
992.354081632653,20,3042.63871984441,1181.53240934396,-434168.453160774,0.0436058229784139,0.00548756500195008,0.18690878234136,0.166052480519841,0.00380856667510689,0.0312373345598283,0,0.56420119727209,0.28636524300322,0.0755552406985325,0,0,0,0,0,0.0426409844663296
992.354081632653,21,3049.51889949308,1182.00506980817,-432630.84013638,0.0448027450990196,0.00670179230830514,0.186387674626249,0.165589520847062,0.00356934119341097,0.0312210565488159,0,0.577988033298393,0.295737670882608,0.0518644359720357,0,0,0,0.000570549993991999,0,0.042618253304155
992.354081632653,22,3067.0409718911,1182.00632005217,-432627.193181694,0.046973415475794,0.00670498203792338,0.18556064336567,0.164854774247324,0.00307853379870961,0.0312619997526225,0,0.600083391053058,0.313340465271336,0.00601367840956849,0,0,0,0.00662752461595686,0,0.0426729408974578
992.354081632653,23,3069.05168852061,1182.91795781404,-430408.148015538,0.0472649399088982,0.00900080178634829,0.18544189518059,0.164749276632697,0.00301632264357559,0.0312625851425641,0,0.603260462110248,0.315684223602071,0,0,0,0,0.00711913850193131,0,0.0426735906431851
992.354081632653,24,3067.66018906304,1183.40968596411,-429475.003097162,0.0483505888028968,0.0102151057248135,0.184695555015925,0.16408621717609,0.00293142551124225,0.0311217436549153,0,0.585989035950793,0.323517440591398,0,0,0,0.00963960814777458,0.00724959782746501,0,0.0424825738276538
992.354081632653,25,3067.66018906304,1183.40968596411,-429475.003097162,0.0483505888028968,0.0102151057248135,0.184695555015925,0.16408621717609,0.00293142551124225,0.0311217436549153,0,0.585989035950793,0.323517440591398,0,0,0,0.00963960814777458,0.00724959782746501,0,0.0424825738276538
992.354081632653,26,3063.75422931901,1183.89458560954,-428679.683728802,0.0514252915529831,0.0113967756386312,0.182582555288219,0.162208997487812,0.00269063057281561,0.0307238557974511,0,0.537146566986777,0.345619176883019,0,0,0,0.0369044876934976,0.00766283140367028,0,0.0419430812355845
992.354081632653,27,3063.75422931901,1183.89458560954,-428679.683728802,0.0514252915529831,0.0113967756386312,0.182582555288219,0.162208997487812,0.00269063057281561,0.0307238557974511,0,0.537146566986777,0.345619176883019,0,0,0,0.0369044876934976,0.00766283140367028,0,0.0419430812355845
992.354081632653,28,3059.06610025085,1183.91114251007,-428654.373344585,0.0552743521322545,0.0114368534108317,0.179940811410168,0.159862033806634,0.00238754577131373,0.0302299697246746,0,0.475881851153509,0.373236037175826,0,0,0,0.0709947429873599,0.00838443456683748,0,0.0412729643917927
992.354081632653,29,3059.06610025085,1183.91114251007,-428654.373344585,0.0552743521322545,0.0114368534108317,0.179940811410168,0.159862033806634,0.00238754577131373,0.0302299697246746,0,0.475881851153509,0.373236037175826,0,0,0,0.0709947429873599,0.00838443456683748,0,0.0412729643917927
992.354081632653,30,3054.52081148947,1183.92629576319,-428631.31177824,0.0590159210227271,0.011473518226225,0.177372845326446,0.157580615390917,0.0020929239233541,0.0297515720737602,0,0.416515549090992,0.399992365503284,0,0,0,0.104033094391377,0.00908391800114945,0,0.0406235009394374
992.354081632653,31,3054.52081148947,1183.92629576319,-428631.31177824,0.0590159210227271,0.011473518226225,0.177372845326446,0.157580615390917,0.0020929239233541,0.0297515720737602,0,0.416515549090992,0.399992365503284,0,0,0,0.104033094391377,0.00908391800114945,0,0.0406235009394374
992.354081632653,32,3050.11216460807,1183.94015169897,-428610.292799489,0.062654274158492,0.0115070311343711,0.174875719579531,0.155362132560677,0.00180642965131745,0.0292879466328965,0,0.358963012289218,0.425927213948645,0,0,0,0.136065946788901,0.00976210047227547,0,0.0399937798680635
992.354081632653,33,3050.11216460807,1183.94015169897,-428610.292799489,0.062654274158492,0.0115070311343711,0.174875719579531,0.155362132560677,0.00180642965131745,0.0292879466328965,0,0.358963012289218,0.425927213948645,0,0,0,0.136065946788901,0.00976210047227547,0,0.0399937798680635
992.354081632653,34,3045.83467971642,1183.95291584883,-428591.013057249,0.0661932978284505,0.0115378924488584,0.172446768039507,0.153204216687324,0.00152775637664545,0.0288384459886147,0,0.303146960597194,0.451076041340337,0,0,0,0.167135629383953,0.0104199482569919,0,0.0393829744329089
992.354081632653,35,3045.83467971642,1183.95291584883,-428591.013057249,0.0661932978284505,0.0115378924488584,0.172446768039507,0.153204216687324,0.00152775637664545,0.0288384459886147,0,0.303146960597194,0.451076041340337,0,0,0,0.167135629383953,0.0104199482569919,0,0.0393829744329089
992.354081632653,36,3041.68288487919,1183.9646770002,-428573.30078028,0.0696368738243213,0.0115663194735686,0.170083326849777,0.151104501161916,0.00125659826741105,0.0284024373359895,0,0.248991599136742,0.475473560659117,0,0,0,0.197283769033252,0.0110583637798726,0,0.0387902700550271
992.354081632653,37,3041.68288487919,1183.9646770002,-428573.30078028,0.0696368738243213,0.0115663194735686,0.170083326849777,0.151104501161916,0.00125659826741105,0.0284024373359895,0,0.248991599136742,0.475473560659117,0,0,0,0.197283769033252,0.0110583637798726,0,0.0387902700550271
992.354081632653,38,3037.65157653923,1183.97555604529,-428556.972813766,0.0729886321153922,0.0115926063767738,0.167782903627734,0.149060771715495,0.000992669977452868,0.027979334225943,0,0.196426498346963,0.49915200042757,0,0,0,0.226549153280237,0.0116781081256,0,0.0382149055936869
992.354081632653,39,3037.65157653923,1183.97555604529,-428556.972813766,0.0729886321153922,0.0115926063767738,0.167782903627734,0.149060771715495,0.000992669977452868,0.027979334225943,0,0.196426498346963,0.49915200042757,0,0,0,0.226549153280237,0.0116781081256,0,0.0382149055936869
992.354081632653,40,3033.73573559298,1183.98558812222,-428541.943233363,0.0762521524690155,0.0116168402351129,0.16554304181495,0.147070845905829,0.000735689452972172,0.0275685683625352,0,0.145383017137985,0.522142676265862,0,0,0,0.254969594340405,0.0122800034309292,0,0.0376561404622837
992.354081632653,41,3033.73573559298,1183.98558812222,-428541.943233363,0.0762521524690155,0.0116168402351129,0.16554304181495,0.147070845905829,0.000735689452972172,0.0275685683625352,0,0.145383017137985,0.522142676265862,0,0,0,0.254969594340405,0.0122800034309292,0,0.0376561404622837
992.354081632653,42,3029.93087438772,1183.99497527782,-428527.926062567,0.0794305783174474,0.0116395102769679,0.163361583649853,0.145132806746154,0.000485409324119791,0.0271696386645809,0,0.09580044192565,0.544473286821023,0,0,0,0.28257857471832,0.0128647399115759,0,0.0371133179588509
992.354081632653,43,3029.93087438772,1183.99497527782,-428527.926062567,0.0794305783174474,0.0116395102769679,0.163361583649853,0.145132806746154,0.000485409324119791,0.0271696386645809,0,0.09580044192565,0.544473286821023,0,0,0,0.28257857471832,0.0128647399115759,0,0.0371133179588509
992.354081632653,44,3026.23255163547,1184.00381209581,-428514.755418458,0.0825270626191387,0.0116608460961518,0.161236365125576,0.143244731701299,0.000241581329580938,0.0267820508417752,0,0.047618818249146,0.56617112796011,0,0,0,0.309409196867796,0.0134330171652364,0,0.0365857889159364
992.354081632653,45,3026.23255163547,1184.00381209581,-428514.755418458,0.0825270626191387,0.0116608460961518,0.161236365125576,0.143244731701299,0.000241581329580938,0.0267820508417752,0,0.047618818249146,0.56617112796011,0,0,0,0.309409196867796,0.0134330171652364,0,0.0365857889159364
992.354081632653,46,3026.23255163547,1184.00381209581,-428514.755418458,0.0825270626191387,0.0116608460961518,0.161236365125576,0.143244731701299,0.000241581329580938,0.0267820508417752,0,0.047618818249146,0.56617112796011,0,0,0,0.309409196867796,0.0134330171652364,0,0.0365857889159364
992.354081632653,47,3022.57654849346,1185.01719482579,-427181.751711691,0.0855950126831828,0.0140752145332882,0.159130731039646,0.141374055756296,0,0.0263990536053251,0,0,0.587613859329354,0,0,0,0.335927989793935,0.0139947153719634,0,0.0360643818994232
992.354081632653,48,3022.57654863599,1186.06501424529,-426087.095352702,0.0855950126831826,0.0165071187964566,0.159130731039646,0.141374055756296,0,0.0263990537041285,0,0,0.587613859212347,0,0,0,0.335927989809777,0.0139947153726234,0,0.0360643819011248
992.354081632653,49,3022.57654863599,1186.06501424529,-426087.095352702,0.0855950126831826,0.0165071187964566,0.159130731039646,0.141374055756296,0,0.0263990537041285,0,0,0.587613859212347,0,0,0,0.335927989809777,0.0139947153726234,0,0.0360643819011248
992.354081632653,50,3022.57654855631,1188.18168002737,-424434.367640088,0.0855950126831825,0.0212363668418251,0.159130731039646,0.141374055756296,0,0.0263990537780361,0,0,0.587613859148614,0,0,0,0.33592798980092,0.0139947153722544,0,0.0360643819001747
992.354081632653,51,3022.57654855631,1188.18168002737,-424434.367640088,0.0855950126831825,0.0212363668418251,0.159130731039646,0.141374055756296,0,0.0263990537780361,0,0,0.587613859148614,0,0,0,0.33592798980092,0.0139947153722544,0,0.0360643819001747
992.354081632653,52,3022.57654866692,1190.32232328378,-423237.128240849,0.0855950126831829,0.0257943237735455,0.159130731039646,0.141374055756296,0,0.0263990541041972,0,0,0.58761385880833,0,0,0,0.335927989813214,0.0139947153727666,0,0.0360643819014928
992.354081632653,53,3022.57654866692,1190.32232328378,-423237.128240849,0.0855950126831829,0.0257943237735455,0.159130731039646,0.141374055756296,0,0.0263990541041972,0,0,0.58761385880833,0,0,0,0.335927989813214,0.0139947153727666,0,0.0360643819014928
992.354081632653,54,3022.57654856058,1192.48252133665,-422328.040320547,0.0855950126831828,0.0301901301816421,0.159130731039646,0.141374055756296,0,0.0263990536078242,0,0,0.587613859318283,0,0,0,0.335927989801394,0.0139947153722742,0,0.0360643819002243
992.354081632653,55,3022.57654856058,1192.48252133665,-422328.040320547,0.0855950126831828,0.0301901301816421,0.159130731039646,0.141374055756296,0,0.0263990536078242,0,0,0.587613859318283,0,0,0,0.335927989801394,0.0139947153722742,0,0.0360643819002243
992.354081632653,56,3022.5765487172,1194.65831177447,-421615.708122643,0.0855950126831829,0.0344322876644695,0.159130731039646,0.141374055756296,0,0.026399054353315,0,0,0.587613858552791,0,0,0,0.335927989818802,0.0139947153729994,0,0.0360643819020926
992.354081632653,57,3022.5765487172,1194.65831177447,-421615.708122643,0.0855950126831829,0.0344322876644695,0.159130731039646,0.141374055756296,0,0.026399054353315,0,0,0.587613858552791,0,0,0,0.335927989818802,0.0139947153729994,0,0.0360643819020926
992.354081632653,58,3022.57654866692,1196.84614265463,-421044.833735507,0.0855950126831827,0.0385287137071457,0.159130731039646,0.141374055756296,0,0.0263990541041972,0,0,0.587613858808329,0,0,0,0.335927989813214,0.0139947153727666,0,0.0360643819014936
992.354081632653,59,3022.57654866692,1196.84614265463,-421044.833735507,0.0855950126831827,0.0385287137071457,0.159130731039646,0.141374055756296,0,0.0263990541041972,0,0,0.587613858808329,0,0,0,0.335927989813214,0.0139947153727666,0,0.0360643819014936
992.354081632653,60,3022.57654862921,1199.04282787543,-420579.567177203,0.0855950126831827,0.042486790999745,0.159130731039646,0.141374055756296,0,0.0263990537786728,0,0,0.587613859138669,0,0,0,0.335927989809022,0.013994715372592,0,0.0360643819010435
992.354081632653,61,3022.57654862921,1199.04282787543,-420579.567177203,0.0855950126831827,0.042486790999745,0.159130731039646,0.141374055756296,0,0.0263990537786728,0,0,0.587613859138669,0,0,0,0.335927989809022,0.013994715372592,0,0.0360643819010435
992.354081632653,62,3022.57654869508,1201.24550873183,-420195.369978573,0.0855950126831827,0.0463134118415985,0.159130731039646,0.141374055756296,0,0.0263990542880827,0,0,0.587613858620847,0,0,0,0.335927989816343,0.013994715372897,0,0.0360643819018298
992.354081632653,63,3022.57654869508,1201.24550873183,-420195.369978573,0.0855950126831827,0.0463134118415985,0.159130731039646,0.141374055756296,0,0.0263990542880827,0,0,0.587613858620847,0,0,0,0.335927989816343,0.013994715372897,0,0.0360643819018298
992.354081632653,64,3022.57654862167,1203.45161926878,-419874.809559545,0.0855950126831825,0.0500150181935686,0.159130731039646,0.141374055756296,0,0.0263990540464147,0,0,0.587613858871888,0,0,0,0.335927989808185,0.0139947153725571,0,0.0360643819009549
992.354081632653,65,3022.57654862167,1203.45161926878,-419874.809559545,0.0855950126831825,0.0500150181935686,0.159130731039646,0.141374055756296,0,0.0263990540464147,0,0,0.587613858871888,0,0,0,0.335927989808185,0.0139947153725571,0,0.0360643819009549
992.354081632653,66,3022.57654885272,1205.65885644418,-419605.067580284,0.0855950126831827,0.0535976378679297,0.159130731039646,0.141374055756296,0,0.0263990555156362,0,0,0.587613857373163,0,0,0,0.335927989833863,0.0139947153736268,0,0.0360643819037104
992.354081632653,67,3022.57654885272,1205.65885644418,-419605.067580284,0.0855950126831827,0.0535976378679297,0.159130731039646,0.141374055756296,0,0.0263990555156362,0,0,0.587613857373163,0,0,0,0.335927989833863,0.0139947153736268,0,0.0360643819037104
992.354081632653,68,3022.57654854775,1207.86515293632,-419376.511061434,0.0855950126831827,0.0570669172835279,0.159130731039646,0.141374055756296,0,0.0263990535637153,0,0,0.587613859364028,0,0,0,0.33592798979997,0.0139947153722148,0,0.0360643819000718
992.354081632653,69,3022.57654854775,1207.86515293632,-419376.511061434,0.0855950126831827,0.0570669172835279,0.159130731039646,0.141374055756296,0,0.0263990535637153,0,0,0.587613859364028,0,0,0,0.33592798979997,0.0139947153722148,0,0.0360643819000718
992.354081632653,70,3022.57654868452,1210.06865347539,-419181.724395412,0.0855950126831827,0.0604281511606032,0.159130731039646,0.141374055756296,0,0.0263990542191257,0,0,0.587613858691153,0,0,0,0.33592798981517,0.0139947153728481,0,0.0360643819017035
